"","route","count"
"6318","210055->210200",1
"6319","210055->210260",128
"6320","210055->210290",13
"6321","210055->210312",1
"6322","210055->210317",3
"6323","210055->210430",49
"6324","210055->210467",20
"6325","210055->210530",1
"6326","210055->210540",2
"6327","210055->210565",44
"6328","210055->210632",75
"6329","210055->210637",3
"6330","210055->210690",7
"6331","210055->210810",1
"6332","210055->210820",2
"6333","210055->211003",9
"6334","210055->211120",1
"6335","210055->211130",6
"6336","210055->211300",1
"6337","210060->210005",5
"6338","210060->210095",9
"6339","210060->210203",1
"6340","210060->210232",1
"6341","210060->210235",5
"6342","210060->210375",1
"6343","210060->210530",20
"6344","210060->210550",3
"6345","210060->211000",1
"6346","210060->211176",15
"6347","210070->211130",1
"6348","210080->210100",1
"6349","210080->210300",1
"6350","210083->210130",3
"6351","210083->210260",1
"6352","210083->210945",1
"6353","210083->211130",2
"6354","210083->211240",2
"6355","210087->210632",1
"6356","210087->210735",12
"6357","210087->210990",3
"6358","210087->211003",2
"6359","210087->211130",2
"6360","210087->211400",46
"6361","210095->210060",64
"6362","210095->210160",1
"6363","210095->210232",1
"6364","210095->210480",30
"6365","210095->210530",1
"6366","210095->210535",6
"6367","210095->210570",1
"6368","210095->210663",2
"6369","210095->210850",1
"6370","210095->211000",1
"6371","210095->211130",1
"6372","210100->210540",1
"6373","210100->210675",17
"6374","210100->211130",3
"6375","210100->211150",5
"6376","210100->211290",2
"6377","210110->210510",5
"6378","210110->210750",1
"6379","210110->210920",1
"6380","210110->210960",6
"6381","210110->211120",7
"6382","210110->211130",6
"6383","210120->210043",1
"6384","210120->210207",1
"6385","210120->210590",1
"6386","210120->210632",1
"6387","210120->211003",1
"6388","210120->211120",1
"6389","210120->211130",4
"6390","210120->211140",3
"6391","210120->211150",20
"6392","210125->211130",3
"6393","210130->210750",1
"6394","210130->211240",5
"6395","210135->211120",1
"6396","210135->211130",1
"6397","210140->210350",1
"6398","210140->211130",1
"6399","210160->210120",1
"6400","210160->210355",1
"6401","210160->210530",1
"6402","210160->210750",1
"6403","210160->210945",1
"6404","210160->211130",3
"6405","210160->211167",3
"6406","210170->210945",1
"6407","210170->211130",4
"6408","210177->210232",1
"6409","210177->210850",1
"6410","210177->210990",5
"6411","210177->211130",1
"6412","210177->211150",1
"6413","210180->211110",1
"6414","210190->210020",1
"6415","210190->210840",1
"6416","210190->210860",1
"6417","210190->210945",1
"6418","210190->211130",12
"6419","210193->210820",1
"6420","210193->211223",1
"6421","210197->210005",1
"6422","210197->210055",7
"6423","210197->210070",1
"6424","210197->210160",2
"6425","210197->210203",2
"6426","210197->210290",9
"6427","210197->210317",275
"6428","210197->210325",1
"6429","210197->210430",1
"6430","210197->210462",1
"6431","210197->210465",1
"6432","210197->210467",29
"6433","210197->210560",2
"6434","210197->210565",98
"6435","210197->210632",7
"6436","210197->210637",3
"6437","210197->210690",2
"6438","210197->210735",1
"6439","210197->210820",4
"6440","210197->210825",1
"6441","210197->210990",1
"6442","210197->211003",7
"6443","210197->211070",2
"6444","210197->211102",1
"6445","210197->211130",3
"6446","210197->211163",1
"6447","210197->211176",1
"6448","210197->211400",2
"6449","210200->210005",17
"6450","210200->210047",51
"6451","210200->210203",55
"6452","210200->210232",199
"6453","210200->210465",3
"6454","210200->210530",6
"6455","210200->210550",5
"6456","210200->210632",1
"6457","210200->210690",1
"6458","210200->210810",1
"6459","210200->210850",22
"6460","210200->210990",12
"6461","210200->211100",1
"6462","210200->211102",4
"6463","210200->211130",4
"6464","210200->211150",2
"6465","210200->211153",1
"6466","210200->211227",17
"6467","210203->210005",2
"6468","210203->210047",1
"6469","210203->210100",1
"6470","210203->210200",6
"6471","210203->210232",85
"6472","210203->210330",1
"6473","210203->210530",5
"6474","210203->210990",3
"6475","210210->210820",2
"6476","210210->211102",2
"6477","210215->210040",2
"6478","210215->210207",1
"6479","210215->210740",2
"6480","210215->210990",1
"6481","210215->211000",3
"6482","210215->211300",12
"6483","210220->210675",1
"6484","210220->211000",1
"6485","210230->210350",1
"6486","210230->210780",2
"6487","210232->210005",11
"6488","210232->210047",4
"6489","210232->210080",1
"6490","210232->210095",17
"6491","210232->210120",3
"6492","210232->210200",1
"6493","210232->210203",2
"6494","210232->210270",1
"6495","210232->210300",3
"6496","210232->210400",1
"6497","210232->210530",4
"6498","210232->210540",1
"6499","210232->210550",3
"6500","210232->210850",1
"6501","210232->210980",1
"6502","210232->210990",1
"6503","210232->211102",1
"6504","210232->211120",1
"6505","210232->211140",1
"6506","210232->211150",1
"6507","210232->211227",1
"6508","210232->211290",1
"6509","210235->210060",1
"6510","210237->210125",1
"6511","210237->210510",1
"6512","210237->210540",2
"6513","210237->210620",1
"6514","210237->210632",1
"6515","210237->210675",1
"6516","210237->210920",5
"6517","210237->210930",1
"6518","210237->211120",1
"6519","210237->211130",4
"6520","210240->211130",1
"6521","210250->210690",55
"6522","210250->210830",108
"6523","210250->210850",1
"6524","210250->210990",1
"6525","210250->211130",1
"6526","210250->211280",1
"6527","210250->211290",9
"6528","210255->210900",1
"6529","210260->210055",189
"6530","210260->210083",2
"6531","210260->210120",1
"6532","210260->210197",9
"6533","210260->210290",11
"6534","210260->210317",2
"6535","210260->210430",32
"6536","210260->210467",482
"6537","210260->210540",1
"6538","210260->210565",21
"6539","210260->210620",17
"6540","210260->210632",550
"6541","210260->210637",9
"6542","210260->210735",1
"6543","210260->210860",1
"6544","210260->210990",2
"6545","210260->211003",7
"6546","210260->211120",2
"6547","210260->211130",12
"6548","210260->211150",1
"6549","210260->211240",58
"6550","210260->211245",2
"6551","210260->211400",3
"6552","210270->210120",1
"6553","210270->210540",1
"6554","210270->210675",2
"6555","210270->210880",7
"6556","210270->211120",1
"6557","210270->211130",2
"6558","210270->211150",2
"6559","210275->210330",4
"6560","210275->211130",1
"6561","210280->210405",7
"6562","210290->210055",15
"6563","210290->210200",2
"6564","210290->210260",1
"6565","210290->210430",2
"6566","210290->210620",19
"6567","210290->210735",1
"6568","210290->210860",1
"6569","210290->211240",1
"6570","210300->210330",2
"6571","210300->211107",1
"6572","210300->211220",3
"6573","210310->210370",2
"6574","210310->210490",2
"6575","210310->210680",2
"6576","210310->210750",2
"6577","210310->210860",2
"6578","210310->210980",1
"6579","210310->211130",9
"6580","210312->210490",1
"6581","210312->210990",1
"6582","210315->210055",1
"6583","210315->210237",1
"6584","210315->210260",1
"6585","210315->210317",3
"6586","210315->210467",11
"6587","210315->210632",3
"6588","210315->210637",8
"6589","210315->210675",1
"6590","210315->210735",2
"6591","210315->210923",3
"6592","210315->210990",1
"6593","210315->211003",17
"6594","210315->211400",1
"6595","210317->210055",2
"6596","210317->210087",3
"6597","210317->210100",1
"6598","210317->210197",17
"6599","210317->210260",1
"6600","210317->210290",10
"6601","210317->210315",61
"6602","210317->210467",216
"6603","210317->210530",1
"6604","210317->210542",1
"6605","210317->210565",2
"6606","210317->210570",1
"6607","210317->210632",156
"6608","210317->210637",20
"6609","210317->210675",1
"6610","210317->210735",1
"6611","210317->210740",2
"6612","210317->210860",5
"6613","210317->210923",11
"6614","210317->210927",3
"6615","210317->211003",17
"6616","210317->211102",8
"6617","210317->211130",2
"6618","210317->211150",1
"6619","210317->211245",2
"6620","210317->211400",7
"6621","210320->210330",1
"6622","210320->210750",1
"6623","210320->211290",1
"6624","210325->210405",1
"6625","210325->210565",1
"6626","210330->210005",2
"6627","210330->210232",1
"6628","210330->210300",29
"6629","210330->210450",2
"6630","210330->210910",1
"6631","210330->211107",2
"6632","210330->211130",5
"6633","210330->211220",3
"6634","210330->211285",1
"6635","210350->210230",1
"6636","210350->210670",3
"6637","210350->210770",12
"6638","210355->210100",30
"6639","210355->210120",19
"6640","210355->210177",2
"6641","210355->210330",1
"6642","210355->210480",1
"6643","210355->210515",5
"6644","210355->210590",45
"6645","210355->210663",1
"6646","210355->210675",2
"6647","210355->210830",3
"6648","210355->210870",8
"6649","210355->211020",2
"6650","210355->211102",1
"6651","210355->211130",3
"6652","210355->211150",9
"6653","210355->211280",2
"6654","210355->211290",69
"6655","210360->210043",68
"6656","210360->210735",1
"6657","210360->210845",1
"6658","210360->210880",1
"6659","210360->210945",1
"6660","210360->211130",5
"6661","210360->211150",70
"6662","210370->210130",1
"6663","210370->210190",1
"6664","210370->210462",1
"6665","210370->211130",1
"6666","210375->210530",2
"6667","210380->210467",1
"6668","210400->211130",2
"6669","210400->211223",1
"6670","210405->210900",1
"6671","210420->210230",6
"6672","210420->210300",38
"6673","210420->210350",2
"6674","210420->210380",2
"6675","210420->210460",13
"6676","210420->210462",9
"6677","210420->210910",1
"6678","210420->211070",4
"6679","210420->211107",2
"6680","210420->211174",1
"6681","210420->211220",10
"6682","210430->210055",3
"6683","210430->210232",1
"6684","210430->210260",5
"6685","210430->210290",13
"6686","210430->210620",6
"6687","210430->211130",1
"6688","210430->211240",2
"6689","210440->210300",4
"6690","210450->210330",1
"6691","210450->210440",1
"6692","210455->210235",1
"6693","210455->210530",2
"6694","210455->211176",1
"6695","210460->210300",26
"6696","210460->210330",3
"6697","210460->210462",2
"6698","210460->211130",1
"6699","210460->211220",3
"6700","210462->210300",6
"6701","210462->211174",1
"6702","210462->211220",1
"6703","210465->211130",2
"6704","210465->211400",11
"6705","210467->210055",1
"6706","210467->210197",2
"6707","210467->210260",3
"6708","210467->210290",4
"6709","210467->210300",1
"6710","210467->210317",7
"6711","210467->210430",1
"6712","210467->210565",7
"6713","210467->210632",756
"6714","210467->210637",32
"6715","210467->210735",5
"6716","210467->210740",1
"6717","210467->210923",3
"6718","210467->210980",7
"6719","210467->210990",1
"6720","210467->211003",19
"6721","210467->211120",1
"6722","210467->211130",3
"6723","210467->211240",1
"6724","210467->211245",5
"6725","210467->211400",3
"6726","210470->210350",1
"6727","210470->210910",1
"6728","210480->210070",1
"6729","210480->210530",3
"6730","210480->210542",1
"6731","210480->210547",2
"6732","210480->210910",1
"6733","210480->210990",1
"6734","210480->211130",1
"6735","210490->210260",1
"6736","210490->210310",5
"6737","210490->210680",1
"6738","210490->210750",4
"6739","210490->210860",6
"6740","210490->210945",2
"6741","210490->211120",2
"6742","210490->211130",11
"6743","210500->210510",5
"6744","210500->210750",2
"6745","210500->210940",1
"6746","210500->210945",2
"6747","210500->211120",21
"6748","210500->211130",12
"6749","210500->211260",2
"6750","210510->210110",1
"6751","210510->210125",1
"6752","210510->210500",1
"6753","210510->210710",7
"6754","210510->210750",8
"6755","210510->210940",1
"6756","210510->210945",10
"6757","210510->210960",2
"6758","210510->211120",236
"6759","210510->211130",32
"6760","210515->210870",1
"6761","210515->211290",3
"6762","210520->211130",1
"6763","210520->211290",1
"6764","210530->210160",1
"6765","210530->210405",1
"6766","210530->210870",2
"6767","210530->210910",1
"6768","210535->210120",1
"6769","210535->210480",3
"6770","210535->210530",1
"6771","210535->211130",1
"6772","210540->210490",1
"6773","210540->210750",1
"6774","210540->210930",7
"6775","210540->211010",3
"6776","210540->211120",1
"6777","210540->211130",6
"6778","210542->210005",3
"6779","210542->210325",1
"6780","210542->210375",1
"6781","210542->210530",7
"6782","210542->210550",1
"6783","210542->211085",1
"6784","210542->211176",1
"6785","210545->210350",9
"6786","210545->210565",1
"6787","210547->210160",50
"6788","210547->210480",39
"6789","210547->210535",1
"6790","210547->211130",1
"6791","210550->210235",1
"6792","210560->210160",1
"6793","210560->210400",1
"6794","210565->210055",2
"6795","210565->210197",29
"6796","210565->210290",3
"6797","210565->210317",25
"6798","210565->210465",1
"6799","210565->210467",5
"6800","210565->210632",5
"6801","210565->210990",1
"6802","210565->211003",1
"6803","210565->211240",1
"6804","210570->210120",2
"6805","210570->210535",1
"6806","210570->210565",1
"6807","210570->210820",2
"6808","210570->210890",1
"6809","210570->211130",3
"6810","210580->211130",1
"6811","210590->210120",12
"6812","210590->210317",1
"6813","210590->210330",3
"6814","210590->210355",1
"6815","210590->210850",1
"6816","210590->211130",2
"6817","210590->211290",1
"6818","210596->210570",9
"6819","210596->210845",1
"6820","210600->210820",1
"6821","210610->210535",1
"6822","210620->210055",2
"6823","210620->210290",10
"6824","210620->210430",2
"6825","210620->210565",1
"6826","210620->211245",1
"6827","210632->210005",2
"6828","210632->210055",22
"6829","210632->210087",1
"6830","210632->210160",1
"6831","210632->210197",2
"6832","210632->210232",1
"6833","210632->210290",5
"6834","210632->210317",15
"6835","210632->210320",3
"6836","210632->210330",1
"6837","210632->210430",3
"6838","210632->210440",1
"6839","210632->210467",129
"6840","210632->210530",1
"6841","210632->210565",78
"6842","210632->210596",1
"6843","210632->210620",2
"6844","210632->210637",25
"6845","210632->210735",1
"6846","210632->210750",1
"6847","210632->210810",1
"6848","210632->210860",4
"6849","210632->210870",1
"6850","210632->210923",1
"6851","210632->210927",2
"6852","210632->210980",2
"6853","210632->210990",3
"6854","210632->211003",4
"6855","210632->211040",1
"6856","210632->211120",2
"6857","210632->211130",12
"6858","210632->211240",6
"6859","210632->211245",7
"6860","210632->211300",1
"6861","210632->211400",5
"6862","210635->210095",18
"6863","210635->210535",1
"6864","210635->210570",9
"6865","210635->210740",1
"6866","210637->210315",9
"6867","210637->210467",8
"6868","210637->210632",2
"6869","210637->210923",2
"6870","210637->211003",20
"6871","210637->211130",1
"6872","210650->211130",3
"6873","210660->210055",1
"6874","210660->210300",4
"6875","210660->211130",1
"6876","210660->211290",1
"6877","210663->210100",4
"6878","210663->210270",17
"6879","210663->210675",3
"6880","210663->210880",1
"6881","210663->211150",35
"6882","210667->210740",1
"6883","210670->210350",4
"6884","210675->210100",3
"6885","210675->210540",2
"6886","210675->211130",1
"6887","210680->210312",3
"6888","210680->210980",1
"6889","210680->211130",4
"6890","210680->211280",1
"6891","210690->210200",8
"6892","210690->210260",3
"6893","210690->210300",1
"6894","210690->210465",1
"6895","210690->210515",12
"6896","210690->210650",1
"6897","210690->210830",2
"6898","210690->210850",209
"6899","210690->210945",1
"6900","210690->210990",12
"6901","210690->211130",2
"6902","210690->211150",3
"6903","210690->211227",1
"6904","210690->211280",4
"6905","210690->211400",14
"6906","210710->210173",1
"6907","210710->210510",1
"6908","210710->210675",1
"6909","210720->210540",2
"6910","210720->210930",6
"6911","210720->211120",1
"6912","210720->211270",8
"6913","210735->210087",13
"6914","210735->210197",1
"6915","210735->210467",2
"6916","210735->210825",1
"6917","210735->210860",7
"6918","210735->210927",14
"6919","210735->210980",1
"6920","210735->210990",3
"6921","210735->211003",26
"6922","210735->211400",4
"6923","210740->210590",1
"6924","210745->211280",1
"6925","210750->210945",3
"6926","210750->211120",8
"6927","210750->211130",9
"6928","210770->210200",1
"6929","210770->210315",1
"6930","210770->210540",2
"6931","210770->210750",1
"6932","210770->210850",3
"6933","210770->210910",1
"6934","210770->211130",1
"6935","210770->211280",1
"6936","210780->210230",7
"6937","210780->210300",20
"6938","210780->210440",3
"6939","210780->210530",1
"6940","210780->210660",2
"6941","210780->210790",1
"6942","210780->211130",1
"6943","210780->211220",2
"6944","210790->210300",1
"6945","210790->210350",1
"6946","210790->210770",4
"6947","210790->211000",1
"6948","210810->210570",8
"6949","210810->211130",1
"6950","210810->211300",2
"6951","210820->210160",1
"6952","210820->210300",2
"6953","210820->211223",2
"6954","210825->210087",15
"6955","210825->210467",1
"6956","210825->210735",38
"6957","210825->210830",3
"6958","210825->210850",2
"6959","210825->210860",27
"6960","210825->210927",8
"6961","210825->210980",1
"6962","210825->210990",1
"6963","210825->211130",3
"6964","210825->211280",4
"6965","210825->211400",18
"6966","210830->210650",1
"6967","210830->210690",1
"6968","210830->210850",1
"6969","210830->211020",1
"6970","210830->211130",4
"6971","210830->211280",2
"6972","210830->211400",2
"6973","210840->210860",1
"6974","210845->210120",3
"6975","210845->210300",1
"6976","210845->210360",10
"6977","210845->210820",1
"6978","210845->211130",2
"6979","210845->211140",1
"6980","210850->210047",1
"6981","210850->210220",1
"6982","210850->210232",1
"6983","210850->210405",1
"6984","210850->210650",1
"6985","210850->210675",6
"6986","210850->210690",3
"6987","210850->210910",1
"6988","210850->210990",13
"6989","210850->211130",5
"6990","210850->211227",3
"6991","210850->211280",1
"6992","210860->210290",1
"6993","210860->210467",1
"6994","210860->210632",2
"6995","210860->210735",1
"6996","210860->210750",1
"6997","210860->210760",1
"6998","210860->210927",5
"6999","210860->210980",13
"7000","210860->211050",1
"7001","210860->211120",2
"7002","210860->211130",6
"7003","210860->211245",2
"7004","210860->211400",1
"7005","210870->210177",2
"7006","210870->210200",1
"7007","210870->210515",3
"7008","210870->210735",1
"7009","210870->210740",2
"7010","210870->210990",3
"7011","210870->211150",1
"7012","210880->210315",1
"7013","210880->210360",4
"7014","210880->210663",2
"7015","210880->211130",3
"7016","210880->211150",45
"7017","210890->210820",2
"7018","210900->210255",4
"7019","210900->210405",18
"7020","210900->210480",1
"7021","210900->210860",1
"7022","210905->210370",1
"7023","210905->210680",2
"7024","210905->210860",1
"7025","210905->211130",1
"7026","210905->211240",1
"7027","210910->211000",1
"7028","210910->211130",1
"7029","210920->210110",1
"7030","210920->210237",11
"7031","210920->210540",3
"7032","210920->210710",1
"7033","210920->210930",1
"7034","210920->210960",2
"7035","210920->211130",2
"7036","210923->210467",6
"7037","210923->210632",4
"7038","210923->210860",1
"7039","210923->211003",41
"7040","210923->211130",2
"7041","210923->211245",4
"7042","210927->210467",1
"7043","210927->210735",4
"7044","210927->210760",1
"7045","210927->210850",1
"7046","210927->210860",128
"7047","210927->210980",5
"7048","210927->211050",4
"7049","210927->211130",8
"7050","210927->211240",1
"7051","210927->211245",1
"7052","210930->210540",40
"7053","210930->210720",5
"7054","210930->210920",4
"7055","210930->211020",1
"7056","210930->211130",2
"7057","210930->211270",6
"7058","210940->210500",5
"7059","210940->210860",1
"7060","210940->211120",1
"7061","210940->211130",1
"7062","210945->210750",2
"7063","210945->210820",1
"7064","210945->211120",2
"7065","210945->211130",17
"7066","210960->210110",3
"7067","210960->210540",1
"7068","210960->210750",1
"7069","210960->211120",1
"7070","210960->211130",9
"7071","210975->210910",2
"7072","210980->210083",1
"7073","210980->210317",1
"7074","210980->210467",3
"7075","210980->210637",1
"7076","210980->210735",1
"7077","210980->210860",148
"7078","210980->210923",1
"7079","210980->210927",262
"7080","210980->211003",8
"7081","210980->211130",5
"7082","210980->211240",3
"7083","210980->211245",31
"7084","210990->210197",2
"7085","210990->210515",1
"7086","210990->210560",1
"7087","210990->210690",1
"7088","210990->210850",3
"7089","210990->211130",1
"7090","211000->210005",5
"7091","211000->210040",1
"7092","211000->210060",1
"7093","211000->210095",101
"7094","211000->210120",1
"7095","211000->210177",1
"7096","211000->210232",80
"7097","211000->210590",1
"7098","211000->210635",1
"7099","211000->210690",2
"7100","211000->210850",22
"7101","211000->210880",1
"7102","211000->210945",1
"7103","211000->210990",6
"7104","211000->211003",1
"7105","211000->211020",1
"7106","211000->211130",5
"7107","211000->211150",1
"7108","211000->211227",6
"7109","211000->211400",1
"7110","211003->210120",1
"7111","211003->210290",1
"7112","211003->210317",1
"7113","211003->210467",10
"7114","211003->210632",2
"7115","211003->210735",3
"7116","211003->210860",2
"7117","211003->210923",2
"7118","211003->210927",3
"7119","211003->210980",3
"7120","211003->211010",1
"7121","211003->211020",1
"7122","211003->211060",1
"7123","211003->211130",3
"7124","211003->211245",1
"7125","211003->211400",1
"7126","211010->211130",1
"7127","211020->210540",1
"7128","211020->210675",1
"7129","211020->211120",1
"7130","211027->210750",1
"7131","211027->210945",1
"7132","211027->211120",1
"7133","211027->211130",1
"7134","211030->210600",1
"7135","211030->210820",4
"7136","211030->210845",1
"7137","211030->211130",1
"7138","211050->210750",1
"7139","211050->210945",1
"7140","211070->210300",1
"7141","211070->210780",1
"7142","211070->211130",1
"7143","211070->211220",1
"7144","211080->210480",1
"7145","211080->210530",1
"7146","211090->210140",1
"7147","211102->210005",2
"7148","211102->210200",4
"7149","211102->210232",2
"7150","211102->210690",2
"7151","211102->210990",2
"7152","211102->211227",2
"7153","211105->210203",1
"7154","211105->210900",2
"7155","211107->210300",26
"7156","211120->210750",2
"7157","211120->210945",1
"7158","211120->210960",1
"7159","211120->211130",22
"7160","211125->210910",1
"7161","211125->211130",2
"7162","211130->210020",1
"7163","211130->210130",1
"7164","211130->210270",1
"7165","211130->210360",3
"7166","211130->210530",1
"7167","211130->210750",2
"7168","211130->210945",1
"7169","211130->210960",1
"7170","211130->211000",2
"7171","211130->211020",2
"7172","211130->211120",6
"7173","211130->211170",1
"7174","211130->211240",3
"7175","211140->210043",1
"7176","211140->210120",5
"7177","211140->210360",1
"7178","211140->210600",2
"7179","211140->210845",1
"7180","211150->210043",4
"7181","211150->210100",4
"7182","211150->210120",13
"7183","211150->210270",2
"7184","211150->210360",1
"7185","211150->210540",3
"7186","211150->210663",4
"7187","211150->210675",12
"7188","211150->210880",15
"7189","211150->211130",8
"7190","211150->211270",1
"7191","211150->211290",1
"7192","211153->210005",3
"7193","211153->210530",1
"7194","211163->210160",1
"7195","211163->210820",2
"7196","211163->210860",1
"7197","211163->211167",1
"7198","211167->210160",2
"7199","211167->210400",2
"7200","211167->211163",1
"7201","211170->211050",1
"7202","211172->210177",4
"7203","211172->210870",5
"7204","211172->210990",3
"7205","211174->210300",1
"7206","211174->210440",2
"7207","211174->211130",1
"7208","211176->210060",48
"7209","211176->210235",46
"7210","211176->210480",1
"7211","211176->210530",19
"7212","211176->210550",13
"7213","211176->211180",3
"7214","211178->210130",3
"7215","211178->210370",36
"7216","211178->211130",1
"7217","211210->211130",1
"7218","211220->211130",1
"7219","211223->210820",1
"7220","211227->210850",6
"7221","211227->210990",10
"7222","211230->210300",1
"7223","211230->210750",1
"7224","211230->210910",1
"7225","211240->210120",1
"7226","211240->210130",12
"7227","211240->210190",1
"7228","211240->210260",6
"7229","211240->210290",5
"7230","211240->210312",1
"7231","211240->210430",3
"7232","211240->210467",59
"7233","211240->210630",1
"7234","211240->210632",5
"7235","211240->210637",1
"7236","211240->210735",1
"7237","211240->210750",1
"7238","211240->210860",4
"7239","211240->210980",5
"7240","211240->211003",1
"7241","211240->211050",1
"7242","211240->211120",1
"7243","211240->211130",17
"7244","211240->211230",1
"7245","211240->211245",65
"7246","211240->211400",1
"7247","211245->210315",1
"7248","211245->210467",20
"7249","211245->210632",2
"7250","211245->210637",21
"7251","211245->210735",5
"7252","211245->210860",13
"7253","211245->210923",4
"7254","211245->210980",54
"7255","211245->211130",4
"7256","211245->211240",11
"7257","211245->211400",1
"7258","211260->210232",1
"7259","211270->210060",1
"7260","211270->210540",1
"7261","211270->210663",1
"7262","211270->210720",1
"7263","211270->211130",4
"7264","211280->210100",1
"7265","211280->210650",1
"7266","211280->210690",2
"7267","211280->210830",4
"7268","211280->210850",2
"7269","211280->211130",2
"7270","211285->210005",1
"7271","211290->210100",10
"7272","211290->210515",1
"7273","211290->210663",1
"7274","211290->210690",1
"7275","211290->210830",3
"7276","211290->210850",2
"7277","211290->210990",1
"7278","211290->211130",2
"7279","211290->211280",1
"7280","211300->210120",1
"7281","211300->210740",1
"7282","211300->210850",2
"7283","211300->210990",6
"7284","211400->210120",2
"7285","211400->210200",5
"7286","211400->210232",7
"7287","211400->210270",1
"7288","211400->210290",1
"7289","211400->210300",1
"7290","211400->210455",1
"7291","211400->210465",4
"7292","211400->210467",1
"7293","211400->210590",1
"7294","211400->210632",2
"7295","211400->210735",1
"7296","211400->210825",1
"7297","211400->210860",1
"7298","211400->210980",3
"7299","211400->210990",2
"7300","211400->211000",1
"7301","211400->211003",2
"7302","211400->211102",12
"7303","211400->211130",6
"7304","211400->211150",1
"7305","220000->220540",1
"7306","220150->221100",1
"7307","220190->220370",1
"7308","220194->221100",1
"7309","220196->220840",1
"7310","220200->220770",5
"7311","220217->220850",1
"7312","220217->221100",1
"7313","220265->220253",2
"7314","220558->221100",2
"7315","220580->221100",9
"7316","220610->221100",3
"7317","220620->221100",5
"7318","220667->220580",2
"7319","220669->220770",1
"7320","220750->221100",1
"7321","220780->221100",1
"7322","220790->221100",1
"7323","220800->221100",1
"7324","220980->221100",2
"7325","221005->221100",1
"7326","221050->221100",1
"7327","221120->221100",2
"7328","221150->221100",1
"7329","230020->231360",1
"7330","230440->231340",1
"7331","230560->230440",1
"7332","230810->230440",1
"7333","230960->230440",1
"7334","231400->230440",1
"7335","240710->240810",1
"7336","241200->240810",1
"7337","241340->240810",1
"7338","250460->250750",20
"7339","260290->261160",1
"7340","260940->261160",1
"7341","260960->261160",1
"7342","260980->260300",3
"7343","260980->261220",1
"7344","261070->261160",1
"7345","261590->261160",1
"7346","290000->290320",1
"7347","290687->292740",1
"7348","291465->291560",1
"7349","291465->292530",1
"7350","292860->292740",1
"7351","310000->310620",1
"7352","310000->313420",1
"7353","310000->317020",2
"7354","310375->317020",3
"7355","310650->310620",1
"7356","310670->310620",1
"7357","310855->316935",2
"7358","310900->310620",1
"7359","311180->313420",1
"7360","311455->313440",1
"7361","311560->314800",1
"7362","312010->311350",2
"7363","312010->312160",12
"7364","312160->312010",1
"7365","312600->310620",1
"7366","312980->310620",1
"7367","313160->317020",1
"7368","313340->315180",1
"7369","313420->317020",1
"7370","313740->310620",1
"7371","313860->313670",1
"7372","314050->310740",1
"7373","314250->310620",1
"7374","314280->310350",1
"7375","314280->317020",3
"7376","314710->310620",1
"7377","314800->317020",1
"7378","314810->317020",1
"7379","315200->316720",1
"7380","315280->317020",7
"7381","315980->317020",1
"7382","316170->314800",3
"7383","316260->313130",1
"7384","316935->310620",1
"7385","317120->310620",2
"7386","320010->320530",1
"7387","320020->320530",1
"7388","320030->320130",1
"7389","320030->320190",7
"7390","320030->320240",2
"7391","320030->320334",8
"7392","320030->320520",2
"7393","320030->320530",6
"7394","320040->320030",1
"7395","320060->320250",1
"7396","320060->320460",1
"7397","320060->320490",1
"7398","320060->320530",2
"7399","320090->320500",3
"7400","320090->320515",6
"7401","320130->320460",1
"7402","320130->320530",1
"7403","320160->320500",1
"7404","320170->320500",1
"7405","320170->320530",1
"7406","320190->320080",2
"7407","320190->320120",1
"7408","320190->320130",5
"7409","320190->320140",1
"7410","320190->320150",1
"7411","320190->320334",6
"7412","320190->320460",1
"7413","320190->320500",1
"7414","320190->320506",1
"7415","320190->320520",5
"7416","320190->320530",18
"7417","320210->320500",1
"7418","320225->320500",3
"7419","320225->320530",3
"7420","320240->320190",1
"7421","320250->320460",6
"7422","320250->320500",1
"7423","320305->320490",8
"7424","320313->320460",1
"7425","320313->320490",1
"7426","320320->320150",1
"7427","320320->320490",10
"7428","320320->320530",1
"7429","320334->320190",9
"7430","320334->320500",2
"7431","320334->320520",4
"7432","320334->320530",5
"7433","320350->320490",1
"7434","320360->320490",1
"7435","320370->320530",2
"7436","320390->320150",1
"7437","320390->320320",2
"7438","320390->320490",4
"7439","320390->320500",1
"7440","320390->320530",2
"7441","320400->320500",1
"7442","320400->320530",1
"7443","320405->320490",1
"7444","320405->320530",1
"7445","320410->320405",2
"7446","320410->320490",2
"7447","320425->320130",1
"7448","320450->320130",8
"7449","320450->320190",5
"7450","320450->320455",2
"7451","320450->320460",7
"7452","320450->320500",11
"7453","320450->320520",3
"7454","320450->320530",11
"7455","320455->320130",1
"7456","320455->320460",2
"7457","320455->320530",6
"7458","320460->320010",1
"7459","320460->320060",1
"7460","320460->320150",4
"7461","320460->320220",1
"7462","320460->320225",1
"7463","320460->320240",1
"7464","320460->320250",1
"7465","320460->320316",1
"7466","320460->320455",1
"7467","320460->320495",3
"7468","320460->320500",2
"7469","320460->320520",5
"7470","320460->320530",24
"7471","320470->320460",1
"7472","320490->320405",2
"7473","320495->320150",1
"7474","320500->320530",7
"7475","320503->320506",1
"7476","320506->320530",1
"7477","320510->320190",1
"7478","320510->320490",1
"7479","320510->320530",1
"7480","320515->320320",1
"7481","320515->320390",1
"7482","320515->320520",1
"7483","320517->320150",3
