"","route","count"
"9570","150740->140060",1
"9571","150740->160030",2
"9572","150740->160060",4
"9573","150740->210632",1
"9574","150740->210710",1
"9575","150740->210910",1
"9576","150740->211000",1
"9577","150740->211280",1
"9578","150740->230450",1
"9579","150740->510080",1
"9580","150740->510335",1
"9581","150745->130190",1
"9582","150745->170210",17
"9583","150745->170950",2
"9584","150745->171610",1
"9585","150745->172210",12
"9586","150745->210405",1
"9587","150745->210950",1
"9588","150745->221100",1
"9589","150745->320160",1
"9590","150745->520870",1
"9591","150747->160020",1
"9592","150750->170220",17
"9593","150750->170740",7
"9594","150750->172210",1
"9595","150750->210300",2
"9596","150750->210530",6
"9597","150750->210990",1
"9598","150750->211153",1
"9599","150750->320490",4
"9600","150750->421930",1
"9601","150760->130260",3
"9602","150760->210467",1
"9603","150760->210980",1
"9604","150760->230340",1
"9605","150760->310350",1
"9606","150770->160020",1
"9607","150770->160027",2
"9608","150770->160030",3
"9609","150770->210055",1
"9610","150770->210095",1
"9611","150770->210200",1
"9612","150770->210300",1
"9613","150770->210455",1
"9614","150770->210560",2
"9615","150770->210570",2
"9616","150770->210635",1
"9617","150770->210650",1
"9618","150770->210860",1
"9619","150770->211000",2
"9620","150770->510025",1
"9621","150770->510320",1
"9622","150770->510410",1
"9623","150775->210480",1
"9624","150775->211130",1
"9625","150775->220120",2
"9626","150780->160030",1
"9627","150780->351535",1
"9628","150780->510642",1
"9629","150790->160030",2
"9630","150790->160060",1
"9631","150790->171280",1
"9632","150790->210095",1
"9633","150790->210360",1
"9634","150790->350950",1
"9635","150795->110004",1
"9636","150795->160030",1
"9637","150795->160053",1
"9638","150795->170100",2
"9639","150795->170210",4
"9640","150795->170220",3
"9641","150795->170255",2
"9642","150795->170950",1
"9643","150795->210005",22
"9644","150795->210030",1
"9645","150795->210087",1
"9646","150795->210095",1
"9647","150795->210160",1
"9648","150795->210177",1
"9649","150795->210203",1
"9650","150795->210210",1
"9651","150795->210232",6
"9652","150795->210300",2
"9653","150795->210317",2
"9654","150795->210320",1
"9655","150795->210467",3
"9656","150795->210530",13
"9657","150795->210542",8
"9658","150795->210570",1
"9659","150795->210632",6
"9660","150795->210700",1
"9661","150795->210735",1
"9662","150795->210745",3
"9663","150795->210750",1
"9664","150795->210760",1
"9665","150795->210810",1
"9666","150795->210860",1
"9667","150795->210870",1
"9668","150795->210900",1
"9669","150795->210923",1
"9670","150795->210927",1
"9671","150795->211000",2
"9672","150795->211100",1
"9673","150795->211130",2
"9674","150795->211153",13
"9675","150795->211250",1
"9676","150795->211270",2
"9677","150795->211280",3
"9678","150795->211285",1
"9679","150795->240810",1
"9680","150795->280560",3
"9681","150795->291080",2
"9682","150795->292530",1
"9683","150795->292600",11
"9684","150795->310620",2
"9685","150795->311920",2
"9686","150795->312230",1
"9687","150795->312780",1
"9688","150795->317020",2
"9689","150795->320260",1
"9690","150795->320490",5
"9691","150795->354980",1
"9692","150795->355030",1
"9693","150795->510335",1
"9694","150795->510860",2
"9695","150795->520110",1
"9696","150795->520870",1
"9697","150795->521220",1
"9698","150795->521860",1
"9699","150795->522020",1
"9700","150796->130260",1
"9701","150796->330455",1
"9702","150797->130260",5
"9703","150797->130340",1
"9704","150797->510340",1
"9705","150800->210005",1
"9706","150800->210540",2
"9707","150800->210620",1
"9708","150800->210680",1
"9709","150800->210735",1
"9710","150800->210820",1
"9711","150800->210980",1
"9712","150800->230440",1
"9713","150800->230630",1
"9714","150800->410690",1
"9715","150800->420850",2
"9716","150800->521120",1
"9717","150803->130260",1
"9718","150803->210120",1
"9719","150803->320300",1
"9720","150805->110001",1
"9721","150805->110004",1
"9722","150805->110032",1
"9723","150805->130330",4
"9724","150805->160050",1
"9725","150805->160053",1
"9726","150805->160060",1
"9727","150805->210005",1
"9728","150805->210400",1
"9729","150805->210632",1
"9730","150805->210735",1
"9731","150805->211000",1
"9732","150805->211300",1
"9733","150805->230440",1
"9734","150805->310620",1
"9735","150805->350260",2
"9736","150805->352480",3
"9737","150805->410480",1
"9738","150805->411520",1
"9739","150805->431490",1
"9740","150805->510190",1
"9741","150805->510250",1
"9742","150805->510325",3
"9743","150805->510340",1
"9744","150805->510360",1
"9745","150805->510380",3
"9746","150805->510558",2
"9747","150805->510560",1
"9748","150805->510618",1
"9749","150805->510622",1
"9750","150805->510626",1
"9751","150805->510642",1
"9752","150805->510704",2
"9753","150805->510760",3
"9754","150805->510790",1
"9755","150805->510792",1
"9756","150808->110070",2
"9757","150808->140010",1
"9758","150808->170210",4
"9759","150808->170220",2
"9760","150808->170610",1
"9761","150808->171320",1
"9762","150808->172100",4
"9763","150808->210005",4
"9764","150808->210047",2
"9765","150808->210095",5
"9766","150808->210160",4
"9767","150808->210203",1
"9768","150808->210232",1
"9769","150808->210400",1
"9770","150808->210440",1
"9771","150808->210465",1
"9772","150808->210530",2
"9773","150808->210540",1
"9774","150808->210570",16
"9775","150808->210592",1
"9776","150808->210596",1
"9777","150808->210740",2
"9778","150808->210750",1
"9779","150808->210810",1
"9780","150808->210860",11
"9781","150808->210870",1
"9782","150808->210880",1
"9783","150808->210890",1
"9784","150808->210990",1
"9785","150808->211000",8
"9786","150808->211030",1
"9787","150808->211107",2
"9788","150808->211120",1
"9789","150808->220120",3
"9790","150808->221100",2
"9791","150808->310620",1
"9792","150808->320490",1
"9793","150808->510340",1
"9794","150808->510515",2
"9795","150808->510642",1
"9796","150808->510760",1
"9797","150808->520870",3
"9798","150808->522020",1
"9799","150810->110002",1
"9800","150810->110004",1
"9801","150810->110020",11
"9802","150810->130170",1
"9803","150810->130190",1
"9804","150810->130260",4
"9805","150810->140010",1
"9806","150810->160027",2
"9807","150810->160030",5
"9808","150810->160060",1
"9809","150810->170030",2
"9810","150810->170100",2
"9811","150810->170210",16
"9812","150810->170220",9
"9813","150810->170255",1
"9814","150810->170380",1
"9815","150810->170720",1
"9816","150810->170740",3
"9817","150810->171070",3
"9818","150810->171610",1
"9819","150810->172000",1
"9820","150810->172100",16
"9821","150810->172210",1
"9822","150810->210005",26
"9823","150810->210047",2
"9824","150810->210060",1
"9825","150810->210095",3
"9826","150810->210120",2
"9827","150810->210160",6
"9828","150810->210190",1
"9829","150810->210200",3
"9830","150810->210203",1
"9831","150810->210220",2
"9832","150810->210232",14
"9833","150810->210235",1
"9834","150810->210255",4
"9835","150810->210290",3
"9836","150810->210300",2
"9837","150810->210325",2
"9838","150810->210330",2
"9839","150810->210360",1
"9840","150810->210375",1
"9841","150810->210380",1
"9842","150810->210400",2
"9843","150810->210405",4
"9844","150810->210450",1
"9845","150810->210467",3
"9846","150810->210480",4
"9847","150810->210530",22
"9848","150810->210540",2
"9849","150810->210542",15
"9850","150810->210550",1
"9851","150810->210560",2
"9852","150810->210570",5
"9853","150810->210630",1
"9854","150810->210637",1
"9855","150810->210650",2
"9856","150810->210663",6
"9857","150810->210670",1
"9858","150810->210680",1
"9859","150810->210690",3
"9860","150810->210735",1
"9861","150810->210740",1
"9862","150810->210750",2
"9863","150810->210770",1
"9864","150810->210780",3
"9865","150810->210810",2
"9866","150810->210820",2
"9867","150810->210850",1
"9868","150810->210860",7
"9869","150810->210870",1
"9870","150810->210880",3
"9871","150810->210890",1
"9872","150810->210900",2
"9873","150810->210927",2
"9874","150810->210955",1
"9875","150810->210990",6
"9876","150810->211000",13
"9877","150810->211085",1
"9878","150810->211102",3
"9879","150810->211120",1
"9880","150810->211130",7
"9881","150810->211140",1
"9882","150810->211150",1
"9883","150810->211153",1
"9884","150810->211172",4
"9885","150810->211180",1
"9886","150810->211210",2
"9887","150810->211220",7
"9888","150810->211227",2
"9889","150810->211230",1
"9890","150810->211240",2
"9891","150810->211250",1
"9892","150810->211280",1
"9893","150810->211285",1
"9894","150810->211290",1
"9895","150810->211300",8
"9896","150810->211400",4
"9897","150810->220120",1
"9898","150810->220850",1
"9899","150810->221100",2
"9900","150810->221110",1
"9901","150810->231330",1
"9902","150810->240810",3
"9903","150810->250670",1
"9904","150810->250939",1
"9905","150810->261100",1
"9906","150810->291072",5
"9907","150810->291560",1
"9908","150810->292530",2
"9909","150810->317020",3
"9910","150810->320040",1
"9911","150810->320130",1
"9912","150810->320160",4
"9913","150810->320240",2
"9914","150810->320300",4
"9915","150810->330050",1
"9916","150810->330240",1
"9917","150810->350950",1
"9918","150810->351840",2
"9919","150810->354980",1
"9920","150810->355030",4
"9921","150810->410690",1
"9922","150810->410840",1
"9923","150810->411990",1
"9924","150810->412670",1
"9925","150810->420540",1
"9926","150810->420550",1
"9927","150810->420910",1
"9928","150810->432230",1
"9929","150810->510336",1
"9930","150810->510340",2
"9931","150810->510642",2
"9932","150810->510860",1
"9933","150810->520110",2
"9934","150810->520870",19
"9935","150810->521308",4
"9936","150810->521880",1
"9937","150810->521890",2
"9938","150810->530010",10
"9939","150812->210005",26
"9940","150812->210232",2
"9941","150812->210375",4
"9942","150812->210530",6
"9943","150812->210542",7
"9944","150812->210570",1
"9945","150812->210860",2
"9946","150812->210945",1
"9947","150812->210960",1
"9948","150812->211163",1
"9949","150812->211176",1
"9950","150812->211230",2
"9951","150812->220610",1
"9952","150815->110018",1
"9953","150815->130014",1
"9954","150815->130185",1
"9955","150815->130260",2
"9956","150815->160030",5
"9957","150815->170950",2
"9958","150815->210232",1
"9959","150815->210530",2
"9960","150815->210542",1
"9961","150815->210735",3
"9962","150815->210810",1
"9963","150815->210900",2
"9964","150815->211285",1
"9965","150815->290800",1
"9966","150815->293135",1
"9967","150815->310620",8
"9968","150815->313655",3
"9969","150815->314700",4
"9970","150815->314710",1
"9971","150815->314800",1
"9972","150815->315200",1
"9973","150815->315820",10
"9974","150815->316860",1
"9975","150815->320490",2
"9976","150815->330455",2
"9977","150815->350950",2
"9978","150815->354340",1
"9979","150815->355030",2
"9980","150815->410430",1
"9981","150815->410480",1
"9982","150815->420660",1
"9983","150815->420910",1
"9984","150815->421620",1
"9985","150815->510340",1
"9986","150815->510642",3
"9987","150820->110045",1
"9988","150820->130260",1
"9989","150820->160010",1
"9990","150820->160020",11
"9991","150820->160030",2
"9992","150830->160020",1
"9993","150830->210055",4
"9994","150830->210197",275
"9995","150830->210203",1
"9996","150830->210290",82
"9997","150830->210317",1
"9998","150830->210320",1
"9999","150830->210325",1
"10000","150830->210430",7
"10001","150830->210467",2
"10002","150830->210565",3
"10003","150830->210620",8
"10004","150830->210632",3
"10005","150830->210690",1
"10006","150830->210923",1
"10007","150830->211003",6
"10008","150830->211010",1
"10009","150830->230400",1
"10010","150830->231290",1
"10011","150835->130260",1
"10012","150835->211105",1
"10013","150835->211120",1
"10014","150835->310620",4
"10015","150835->320390",1
"10016","150835->330455",1
"10017","150835->410480",1
"10018","150835->510335",1
"10019","150835->510790",1
"10020","150835->521230",1
"10021","150840->160030",2
"10022","150840->170210",4
"10023","150840->170220",1
"10024","150840->170550",1
"10025","150840->171610",1
"10026","150840->210160",1
"10027","150840->210300",1
"10028","150840->210570",1
"10029","150840->210675",1
"10030","150840->210820",1
"10031","150840->211102",1
"10032","150840->320530",1
"10033","150840->510642",1
"10034","150840->520110",2
"10035","150840->520235",1
"10036","150840->520393",1
"10037","150840->520870",5
"10038","150840->521020",1
"10039","150840->521380",1
"10040","150840->522010",1
"10041","160000->220370",1
"10042","160000->220540",1
"10043","160000->220580",2
"10044","160000->355030",1
"10045","160000->520870",4
"10046","160005->150050",2
"10047","160005->150080",1
"10048","160005->150130",1
"10049","160005->150140",5
"10050","160005->150240",2
"10051","160005->150250",1
"10052","160005->150293",3
"10053","160005->150550",1
"10054","160005->150553",1
"10055","160005->150580",8
"10056","160005->150680",2
"10057","160005->150810",1
"10058","160005->150815",1
"10059","160005->150830",1
"10060","160005->170950",1
"10061","160005->210005",1
"10062","160005->210375",1
"10063","160005->210860",1
"10064","160005->211250",1
"10065","160005->280660",1
"10066","160005->310620",6
"10067","160005->313130",1
"10068","160005->314480",1
"10069","160005->314700",1
"10070","160005->316250",1
"10071","160005->316720",1
"10072","160005->317020",1
"10073","160005->354140",1
"10074","160005->520110",1
"10075","160005->520870",2
"10076","160005->530010",1
"10077","160010->120045",1
"10078","160010->130250",1
"10079","160010->130260",8
"10080","160010->130270",1
"10081","160010->130300",1
"10082","160010->130406",1
"10083","160010->140010",5
"10084","160010->150010",4
"10085","160010->150030",5
"10086","160010->150040",1
"10087","160010->150060",7
"10088","160010->150080",13
"10089","160010->150085",1
"10090","160010->150090",1
"10091","160010->150130",1
"10092","160010->150140",31
"10093","160010->150170",8
"10094","160010->150180",3
"10095","160010->150195",3
"10096","160010->150220",2
"10097","160010->150230",1
"10098","160010->150240",4
"10099","160010->150250",2
"10100","160010->150260",1
"10101","160010->150275",1
"10102","160010->150293",1
"10103","160010->150295",1
"10104","160010->150309",1
"10105","160010->150310",2
"10106","160010->150360",5
"10107","160010->150390",1
"10108","160010->150420",6
"10109","160010->150442",3
"10110","160010->150445",2
"10111","160010->150475",1
"10112","160010->150480",2
"10113","160010->150500",1
"10114","160010->150503",1
"10115","160010->150506",2
"10116","160010->150510",3
"10117","160010->150520",1
"10118","160010->150550",1
"10119","160010->150553",3
"10120","160010->150580",9
"10121","160010->150613",1
"10122","160010->150619",2
"10123","160010->150620",3
"10124","160010->150630",1
"10125","160010->150655",1
"10126","160010->150680",26
"10127","160010->150710",1
"10128","160010->150760",1
"10129","160010->150780",2
"10130","160010->150795",3
"10131","160010->150805",1
"10132","160010->150810",1
"10133","160010->150812",1
"10134","160010->150815",1
"10135","160010->150820",7
"10136","160010->150830",7
"10137","160010->170210",2
"10138","160010->170550",2
"10139","160010->172100",2
"10140","160010->210005",1
"10141","160010->210120",1
"10142","160010->210125",1
"10143","160010->210160",2
"10144","160010->210210",1
"10145","160010->210300",1
"10146","160010->210320",1
"10147","160010->210330",3
"10148","160010->210350",1
"10149","160010->210430",1
"10150","160010->210465",1
"10151","160010->210480",2
"10152","160010->210530",2
"10153","160010->210570",1
"10154","160010->210632",1
"10155","160010->210635",1
"10156","160010->210740",1
"10157","160010->210780",1
"10158","160010->210810",1
"10159","160010->210820",2
"10160","160010->210860",3
"10161","160010->210890",1
"10162","160010->210980",1
"10163","160010->211000",2
"10164","160010->211010",2
"10165","160010->211050",1
"10166","160010->211130",11
"10167","160010->211240",1
"10168","160010->211245",2
"10169","160010->211400",5
"10170","160010->220370",1
"10171","160010->220580",1
"10172","160010->220585",1
"10173","160010->220800",1
"10174","160010->230410",1
"10175","160010->230440",8
"10176","160010->231126",1
"10177","160010->231290",1
"10178","160010->240810",1
"10179","160010->250400",1
"10180","160010->251230",1
"10181","160010->260410",1
"10182","160010->261160",1
"10183","160010->270430",2
"10184","160010->280030",2
"10185","160010->310110",2
"10186","160010->310620",1
"10187","160010->313840",3
"10188","160010->315250",1
"10189","160010->316935",1
"10190","160010->330330",1
"10191","160010->330455",5
"10192","160010->350950",1
"10193","160010->355030",4
"10194","160010->411560",1
"10195","160010->412770",1
"10196","160010->420240",1
"10197","160010->420750",1
"10198","160010->421050",1
"10199","160010->431490",2
"10200","160010->432230",1
"10201","160010->510560",1
"10202","160010->510760",1
"10203","160010->520110",1
"10204","160010->520450",2
"10205","160010->520870",7
"10206","160010->530010",4
"10207","160015->110030",2
"10208","160015->120040",1
"10209","160015->130260",2
"10210","160015->150050",1
"10211","160015->150080",2
"10212","160015->150085",2
"10213","160015->150110",1
"10214","160015->150130",1
"10215","160015->150140",7
"10216","160015->150172",1
"10217","160015->150178",1
"10218","160015->150180",2
"10219","160015->150195",1
"10220","160015->150220",1
"10221","160015->150240",3
"10222","160015->150250",1
"10223","160015->150420",1
"10224","160015->150442",1
"10225","160015->150475",1
"10226","160015->150510",1
"10227","160015->150543",1
"10228","160015->150553",1
"10229","160015->150580",2
"10230","160015->150620",1
"10231","160015->150680",8
"10232","160015->150835",1
"10233","160015->210080",1
"10234","160015->210317",1
"10235","160015->210330",1
"10236","160015->210530",2
"10237","160015->210540",1
"10238","160015->210542",1
"10239","160015->210820",1
"10240","160015->211000",1
"10241","160015->211010",1
"10242","160015->211120",1
"10243","160015->211130",1
"10244","160015->211400",1
"10245","160015->220840",1
"10246","160015->221100",2
"10247","160015->313420",1
"10248","160015->355030",1
"10249","160015->412770",1
"10250","160015->420890",1
"10251","160015->431490",1
"10252","160015->510790",1
"10253","160015->530010",3
"10254","160020->110020",1
"10255","160020->130260",2
"10256","160020->150010",1
"10257","160020->150030",6
"10258","160020->150050",3
"10259","160020->150060",1
"10260","160020->150080",9
"10261","160020->150130",2
"10262","160020->150140",45
"10263","160020->150170",3
"10264","160020->150180",1
"10265","160020->150195",6
"10266","160020->150220",1
"10267","160020->150240",2
"10268","160020->150280",1
"10269","160020->150360",6
"10270","160020->150442",3
"10271","160020->150470",2
"10272","160020->150543",3
"10273","160020->150553",1
"10274","160020->150565",2
"10275","160020->150580",1
"10276","160020->150620",1
"10277","160020->150630",2
"10278","160020->150658",2
"10279","160020->150680",2
"10280","160020->150747",1
"10281","160020->150805",1
"10282","160020->150810",1
"10283","160020->150815",1
"10284","160020->150820",51
"10285","160020->170210",1
"10286","160020->172100",3
"10287","160020->210232",1
"10288","160020->210317",1
"10289","160020->210405",2
"10290","160020->210480",3
"10291","160020->210530",3
"10292","160020->210540",1
"10293","160020->210542",1
"10294","160020->210570",3
"10295","160020->210596",1
"10296","160020->210632",2
"10297","160020->210735",3
"10298","160020->210860",1
"10299","160020->210980",1
"10300","160020->211003",2
"10301","160020->211102",2
"10302","160020->211220",1
"10303","160020->211250",5
"10304","160020->230190",1
"10305","160020->240810",1
"10306","160020->270430",1
"10307","160020->310620",2
"10308","160020->350280",1
"10309","160020->355030",2
"10310","160020->420420",1
"10311","160020->420460",1
"10312","160020->420700",2
"10313","160020->510340",3
"10314","160020->510675",1
"10315","160020->520110",1
"10316","160020->530010",1
"10317","160021->150700",1
"10318","160021->150760",1
"10319","160021->210570",1
"10320","160021->211280",1
"10321","160021->520110",1
"10322","160023->110012",1
"10323","160023->150050",1
"10324","160023->150080",2
"10325","160023->150140",1
"10326","160023->150180",2
"10327","160023->150480",2
"10328","160023->150620",1
"10329","160023->150680",1
"10330","160023->210300",1
"10331","160023->211150",1
"10332","160023->250400",1
"10333","160023->250750",1
"10334","160023->314700",1
"10335","160023->330455",1
"10336","160023->355030",1
"10337","160025->130260",1
"10338","160025->150050",1
"10339","160027->110011",1
"10340","160027->130260",3
"10341","160027->130300",1
"10342","160027->130430",1
"10343","160027->150040",4
"10344","160027->150050",261
"10345","160027->150060",2
"10346","160027->150080",2
"10347","160027->150085",3
"10348","160027->150130",3
"10349","160027->150140",9
"10350","160027->150170",1
"10351","160027->150180",1
"10352","160027->150215",3
"10353","160027->150277",1
"10354","160027->150310",11
"10355","160027->150350",1
"10356","160027->150360",6
"10357","160027->150375",1
"10358","160027->150380",1
"10359","160027->150442",4
"10360","160027->150480",3
"10361","160027->150548",1
"10362","160027->150553",1
"10363","160027->150580",3
"10364","160027->150590",3
"10365","160027->150600",4
"10366","160027->150619",2
"10367","160027->150620",2
"10368","160027->150680",17
"10369","160027->150796",2
"10370","160027->150797",1
"10371","160027->150815",2
"10372","160027->150835",2
"10373","160027->170210",2
"10374","160027->171610",2
"10375","160027->172210",1
"10376","160027->210047",4
"10377","160027->210170",1
"10378","160027->210320",2
"10379","160027->210465",1
"10380","160027->210570",3
"10381","160027->210735",1
"10382","160027->210860",1
"10383","160027->210927",1
"10384","160027->210955",1
"10385","160027->210960",2
"10386","160027->210990",2
"10387","160027->211130",1
"10388","160027->211150",1
"10389","160027->211227",2
"10390","160027->211230",1
"10391","160027->211290",1
"10392","160027->221100",2
"10393","160027->310620",11
"10394","160027->330455",6
"10395","160027->350650",1
"10396","160027->410690",1
"10397","160027->420820",1
"10398","160027->510642",1
"10399","160027->510790",1
"10400","160027->530010",3
"10401","160030->110002",1
"10402","160030->110012",1
"10403","160030->110020",1
"10404","160030->130070",1
"10405","160030->130190",2
"10406","160030->130260",27
"10407","160030->130340",4
"10408","160030->140010",7
"10409","160030->140028",1
"10410","160030->140030",1
"10411","160030->140050",1
"10412","160030->150010",6
"10413","160030->150013",1
"10414","160030->150030",84
"10415","160030->150040",15
"10416","160030->150050",23
"10417","160030->150060",23
"10418","160030->150070",5
"10419","160030->150080",34
"10420","160030->150085",1
"10421","160030->150090",2
"10422","160030->150095",1
"10423","160030->150100",1
"10424","160030->150110",2
"10425","160030->150130",24
"10426","160030->150140",164
"10427","160030->150150",2
"10428","160030->150170",5
"10429","160030->150172",1
"10430","160030->150175",1
"10431","160030->150178",1
"10432","160030->150180",153
"10433","160030->150195",1
"10434","160030->150200",1
"10435","160030->150210",2
"10436","160030->150215",1
"10437","160030->150220",21
"10438","160030->150230",3
"10439","160030->150240",19
"10440","160030->150250",4
"10441","160030->150260",2
"10442","160030->150270",2
"10443","160030->150276",1
"10444","160030->150277",1
"10445","160030->150280",2
"10446","160030->150285",1
"10447","160030->150290",1
"10448","160030->150293",2
"10449","160030->150295",2
"10450","160030->150307",1
"10451","160030->150309",1
"10452","160030->150310",3
"10453","160030->150320",1
"10454","160030->150330",1
"10455","160030->150350",1
"10456","160030->150360",15
"10457","160030->150370",1
"10458","160030->150380",1
"10459","160030->150420",3
"10460","160030->150440",2
"10461","160030->150442",24
"10462","160030->150445",1
"10463","160030->150450",4
"10464","160030->150470",4
"10465","160030->150480",16
"10466","160030->150495",1
"10467","160030->150503",1
"10468","160030->150510",1
"10469","160030->150520",4
"10470","160030->150530",4
"10471","160030->150540",1
"10472","160030->150543",2
"10473","160030->150548",1
"10474","160030->150549",1
"10475","160030->150550",8
"10476","160030->150553",17
"10477","160030->150570",3
"10478","160030->150580",66
"10479","160030->150590",13
"10480","160030->150600",6
"10481","160030->150610",3
"10482","160030->150611",1
"10483","160030->150616",1
"10484","160030->150619",2
"10485","160030->150620",7
"10486","160030->150630",1
"10487","160030->150635",1
"10488","160030->150650",2
"10489","160030->150655",2
"10490","160030->150660",1
"10491","160030->150680",54
"10492","160030->150700",3
"10493","160030->150720",10
"10494","160030->150730",1
"10495","160030->150745",2
"10496","160030->150746",1
"10497","160030->150747",1
"10498","160030->150750",1
"10499","160030->150760",1
"10500","160030->150770",1
"10501","160030->150780",2
"10502","160030->150790",3
"10503","160030->150795",6
"10504","160030->150808",2
"10505","160030->150810",2
"10506","160030->150812",1
"10507","160030->150815",4
"10508","160030->150820",11
"10509","160030->150830",1
"10510","160030->150835",3
"10511","160030->150840",2
"10512","160030->160030",2
"10513","160030->170210",6
"10514","160030->170255",2
"10515","160030->170820",1
"10516","160030->170930",1
"10517","160030->170950",1
"10518","160030->171830",1
"10519","160030->172080",2
"10520","160030->210005",10
"10521","160030->210047",4
"10522","160030->210055",3
"10523","160030->210083",1
"10524","160030->210090",1
"10525","160030->210120",1
"10526","160030->210160",4
"10527","160030->210200",2
"10528","160030->210232",6
"10529","160030->210290",1
"10530","160030->210300",2
"10531","160030->210317",6
"10532","160030->210320",2
"10533","160030->210325",1
"10534","160030->210350",1
"10535","160030->210430",1
"10536","160030->210465",1
"10537","160030->210467",4
"10538","160030->210480",3
"10539","160030->210515",1
"10540","160030->210530",5
"10541","160030->210535",2
"10542","160030->210540",5
"10543","160030->210542",5
"10544","160030->210550",1
"10545","160030->210560",1
"10546","160030->210570",1
"10547","160030->210592",1
"10548","160030->210596",1
"10549","160030->210600",2
"10550","160030->210620",3
"10551","160030->210632",3
"10552","160030->210637",3
"10553","160030->210735",2
"10554","160030->210750",1
"10555","160030->210770",1
"10556","160030->210820",2
"10557","160030->210860",20
"10558","160030->210923",1
"10559","160030->210945",1
"10560","160030->210980",1
"10561","160030->210990",1
"10562","160030->211000",4
"10563","160030->211003",2
"10564","160030->211020",6
"10565","160030->211040",1
"10566","160030->211102",1
"10567","160030->211130",16
"10568","160030->211140",1
"10569","160030->211167",1
"10570","160030->211176",1
"10571","160030->211230",2
"10572","160030->211250",8
"10573","160030->211270",2
"10574","160030->211280",1
"10575","160030->211300",4
"10576","160030->211400",4
"10577","160030->220580",1
"10578","160030->220850",1
"10579","160030->221100",4
"10580","160030->230400",1
"10581","160030->230440",8
"10582","160030->230450",1
"10583","160030->230523",1
"10584","160030->231340",1
"10585","160030->240810",13
"10586","160030->260660",1
"10587","160030->261160",5
"10588","160030->270430",2
"10589","160030->270670",1
"10590","160030->280030",2
"10591","160030->291080",1
"10592","160030->291480",1
"10593","160030->291800",1
"10594","160030->310350",2
"10595","160030->310620",17
"10596","160030->310670",1
"10597","160030->311180",1
"10598","160030->312780",1
"10599","160030->313130",1
"10600","160030->313670",1
"10601","160030->313750",1
"10602","160030->314320",1
"10603","160030->314330",1
"10604","160030->314700",1
"10605","160030->314800",3
"10606","160030->314810",1
"10607","160030->315180",1
"10608","160030->316720",2
"10609","160030->330240",2
"10610","160030->330455",6
"10611","160030->330630",1
"10612","160030->350600",1
"10613","160030->350750",1
"10614","160030->350950",6
"10615","160030->352530",1
"10616","160030->354140",1
"10617","160030->354340",1
"10618","160030->354390",1
"10619","160030->354780",1
"10620","160030->354980",3
"10621","160030->355030",14
"10622","160030->410400",1
"10623","160030->410480",3
"10624","160030->410690",1
"10625","160030->411370",3
"10626","160030->411560",1
"10627","160030->411580",1
"10628","160030->411760",1
"10629","160030->412840",1
"10630","160030->420240",2
"10631","160030->420320",1
"10632","160030->420420",2
"10633","160030->420460",1
"10634","160030->420700",1
"10635","160030->420765",1
"10636","160030->420910",1
"10637","160030->421210",1
"10638","160030->421550",1
"10639","160030->421970",2
"10640","160030->430610",2
"10641","160030->431490",1
"10642","160030->431680",1
"10643","160030->431750",1
"10644","160030->510025",1
"10645","160030->510340",1
"10646","160030->510558",1
"10647","160030->510615",1
"10648","160030->510642",1
"10649","160030->510790",1
"10650","160030->520450",2
"10651","160030->520870",14
"10652","160030->521020",1
"10653","160030->521880",1
"10654","160030->530010",14
"10655","160040->140010",1
"10656","160040->150010",1
"10657","160040->150030",7
"10658","160040->150050",8
"10659","160040->150140",10
"10660","160040->150180",5
"10661","160040->150210",1
"10662","160040->150230",1
"10663","160040->150250",1
"10664","160040->150310",1
"10665","160040->150442",1
"10666","160040->150450",1
"10667","160040->150480",1
"10668","160040->150510",1
"10669","160040->150580",5
"10670","160040->150680",4
"10671","160040->150770",1
"10672","160040->211130",2
"10673","160040->330455",1
"10674","160040->530010",4
"10675","160050->130260",5
"10676","160050->140010",8
"10677","160050->150010",7
"10678","160050->150013",2
"10679","160050->150030",17
"10680","160050->150040",8
"10681","160050->150050",20
"10682","160050->150060",13
"10683","160050->150080",53
"10684","160050->150085",2
"10685","160050->150090",3
"10686","160050->150120",1
"10687","160050->150130",5
"10688","160050->150140",161
"10689","160050->150145",2
"10690","160050->150150",4
"10691","160050->150172",1
"10692","160050->150178",2
"10693","160050->150180",24
"10694","160050->150190",1
"10695","160050->150210",5
"10696","160050->150220",2
"10697","160050->150230",2
"10698","160050->150240",11
"10699","160050->150290",1
"10700","160050->150295",3
"10701","160050->150307",1
"10702","160050->150310",5
"10703","160050->150320",1
"10704","160050->150330",18
"10705","160050->150360",35
"10706","160050->150380",1
"10707","160050->150405",1
"10708","160050->150420",1
"10709","160050->150440",2
"10710","160050->150442",3
"10711","160050->150445",1
"10712","160050->150470",3
"10713","160050->150480",2
"10714","160050->150543",2
"10715","160050->150550",4
"10716","160050->150553",1
"10717","160050->150565",1
"10718","160050->150590",5
"10719","160050->150613",2
"10720","160050->150618",4
"10721","160050->150619",1
"10722","160050->150620",3
"10723","160050->150630",1
"10724","160050->150635",2
"10725","160050->150650",1
"10726","160050->150655",2
"10727","160050->150660",7
"10728","160050->150680",40
"10729","160050->150700",2
"10730","160050->150715",1
"10731","160050->150730",5
"10732","160050->150745",1
"10733","160050->150747",1
"10734","160050->150760",5
"10735","160050->150780",1
