"","route","count"
"16427","160027->160021",5
"16428","160027->160023",1
"16429","160027->160030",597
"16430","160027->160040",72
"16431","160027->160050",8
"16432","160027->160053",11
"16433","160027->160060",118
"16434","160027->160070",2
"16435","160027->160080",120
"16436","160027->170210",2
"16437","160027->171610",2
"16438","160027->172210",1
"16439","160027->210047",4
"16440","160027->210170",1
"16441","160027->210320",2
"16442","160027->210465",1
"16443","160027->210570",3
"16444","160027->210735",1
"16445","160027->210860",1
"16446","160027->210927",1
"16447","160027->210955",1
"16448","160027->210960",2
"16449","160027->210990",2
"16450","160027->211130",1
"16451","160027->211150",1
"16452","160027->211227",2
"16453","160027->211230",1
"16454","160027->211290",1
"16455","160027->221100",2
"16456","160027->310620",11
"16457","160027->330455",6
"16458","160027->350650",1
"16459","160027->410690",1
"16460","160027->420820",1
"16461","160027->510642",1
"16462","160027->510790",1
"16463","160027->530010",3
"16464","160030->110002",1
"16465","160030->110012",1
"16466","160030->110020",1
"16467","160030->130070",1
"16468","160030->130190",2
"16469","160030->130260",27
"16470","160030->130340",4
"16471","160030->140010",7
"16472","160030->140028",1
"16473","160030->140030",1
"16474","160030->140050",1
"16475","160030->150010",6
"16476","160030->150013",1
"16477","160030->150030",84
"16478","160030->150040",15
"16479","160030->150050",23
"16480","160030->150060",23
"16481","160030->150070",5
"16482","160030->150080",34
"16483","160030->150085",1
"16484","160030->150090",2
"16485","160030->150095",1
"16486","160030->150100",1
"16487","160030->150110",2
"16488","160030->150130",24
"16489","160030->150140",164
"16490","160030->150150",2
"16491","160030->150170",5
"16492","160030->150172",1
"16493","160030->150175",1
"16494","160030->150178",1
"16495","160030->150180",153
"16496","160030->150195",1
"16497","160030->150200",1
"16498","160030->150210",2
"16499","160030->150215",1
"16500","160030->150220",21
"16501","160030->150230",3
"16502","160030->150240",19
"16503","160030->150250",4
"16504","160030->150260",2
"16505","160030->150270",2
"16506","160030->150276",1
"16507","160030->150277",1
"16508","160030->150280",2
"16509","160030->150285",1
"16510","160030->150290",1
"16511","160030->150293",2
"16512","160030->150295",2
"16513","160030->150307",1
"16514","160030->150309",1
"16515","160030->150310",3
"16516","160030->150320",1
"16517","160030->150330",1
"16518","160030->150350",1
"16519","160030->150360",15
"16520","160030->150370",1
"16521","160030->150380",1
"16522","160030->150420",3
"16523","160030->150440",2
"16524","160030->150442",24
"16525","160030->150445",1
"16526","160030->150450",4
"16527","160030->150470",4
"16528","160030->150480",16
"16529","160030->150495",1
"16530","160030->150503",1
"16531","160030->150510",1
"16532","160030->150520",4
"16533","160030->150530",4
"16534","160030->150540",1
"16535","160030->150543",2
"16536","160030->150548",1
"16537","160030->150549",1
"16538","160030->150550",8
"16539","160030->150553",17
"16540","160030->150570",3
"16541","160030->150580",66
"16542","160030->150590",13
"16543","160030->150600",6
"16544","160030->150610",3
"16545","160030->150611",1
"16546","160030->150616",1
"16547","160030->150619",2
"16548","160030->150620",7
"16549","160030->150630",1
"16550","160030->150635",1
"16551","160030->150650",2
"16552","160030->150655",2
"16553","160030->150660",1
"16554","160030->150680",54
"16555","160030->150700",3
"16556","160030->150720",10
"16557","160030->150730",1
"16558","160030->150745",2
"16559","160030->150746",1
"16560","160030->150747",1
"16561","160030->150750",1
"16562","160030->150760",1
"16563","160030->150770",1
"16564","160030->150780",2
"16565","160030->150790",3
"16566","160030->150795",6
"16567","160030->150808",2
"16568","160030->150810",2
"16569","160030->150812",1
"16570","160030->150815",4
"16571","160030->150820",11
"16572","160030->150830",1
"16573","160030->150835",3
"16574","160030->150840",2
"16575","160030->160005",72
"16576","160030->160010",25
"16577","160030->160015",96
"16578","160030->160020",168
"16579","160030->160021",28
"16580","160030->160023",45
"16581","160030->160025",26
"16582","160030->160027",39
"16583","160030->160030",2
"16584","160030->160040",82
"16585","160030->160050",92
"16586","160030->160053",192
"16587","160030->160055",6
"16588","160030->160060",2119
"16589","160030->160070",49
"16590","160030->160080",8
"16591","160030->170210",6
"16592","160030->170255",2
"16593","160030->170820",1
"16594","160030->170930",1
"16595","160030->170950",1
"16596","160030->171830",1
"16597","160030->172080",2
"16598","160030->210005",10
"16599","160030->210047",4
"16600","160030->210055",3
"16601","160030->210083",1
"16602","160030->210090",1
"16603","160030->210120",1
"16604","160030->210160",4
"16605","160030->210200",2
"16606","160030->210232",6
"16607","160030->210290",1
"16608","160030->210300",2
"16609","160030->210317",6
"16610","160030->210320",2
"16611","160030->210325",1
"16612","160030->210350",1
"16613","160030->210430",1
"16614","160030->210465",1
"16615","160030->210467",4
"16616","160030->210480",3
"16617","160030->210515",1
"16618","160030->210530",5
"16619","160030->210535",2
"16620","160030->210540",5
"16621","160030->210542",5
"16622","160030->210550",1
"16623","160030->210560",1
"16624","160030->210570",1
"16625","160030->210592",1
"16626","160030->210596",1
"16627","160030->210600",2
"16628","160030->210620",3
"16629","160030->210632",3
"16630","160030->210637",3
"16631","160030->210735",2
"16632","160030->210750",1
"16633","160030->210770",1
"16634","160030->210820",2
"16635","160030->210860",20
"16636","160030->210923",1
"16637","160030->210945",1
"16638","160030->210980",1
"16639","160030->210990",1
"16640","160030->211000",4
"16641","160030->211003",2
"16642","160030->211020",6
"16643","160030->211040",1
"16644","160030->211102",1
"16645","160030->211130",16
"16646","160030->211140",1
"16647","160030->211167",1
"16648","160030->211176",1
"16649","160030->211230",2
"16650","160030->211250",8
"16651","160030->211270",2
"16652","160030->211280",1
"16653","160030->211300",4
"16654","160030->211400",4
"16655","160030->220580",1
"16656","160030->220850",1
"16657","160030->221100",4
"16658","160030->230400",1
"16659","160030->230440",8
"16660","160030->230450",1
"16661","160030->230523",1
"16662","160030->231340",1
"16663","160030->240810",13
"16664","160030->260660",1
"16665","160030->261160",5
"16666","160030->270430",2
"16667","160030->270670",1
"16668","160030->280030",2
"16669","160030->291080",1
"16670","160030->291480",1
"16671","160030->291800",1
"16672","160030->310350",2
"16673","160030->310620",17
"16674","160030->310670",1
"16675","160030->311180",1
"16676","160030->312780",1
"16677","160030->313130",1
"16678","160030->313670",1
"16679","160030->313750",1
"16680","160030->314320",1
"16681","160030->314330",1
"16682","160030->314700",1
"16683","160030->314800",3
"16684","160030->314810",1
"16685","160030->315180",1
"16686","160030->316720",2
"16687","160030->330240",2
"16688","160030->330455",6
"16689","160030->330630",1
"16690","160030->350600",1
"16691","160030->350750",1
"16692","160030->350950",6
"16693","160030->352530",1
"16694","160030->354140",1
"16695","160030->354340",1
"16696","160030->354390",1
"16697","160030->354780",1
"16698","160030->354980",3
"16699","160030->355030",14
"16700","160030->410400",1
"16701","160030->410480",3
"16702","160030->410690",1
"16703","160030->411370",3
"16704","160030->411560",1
"16705","160030->411580",1
"16706","160030->411760",1
"16707","160030->412840",1
"16708","160030->420240",2
"16709","160030->420320",1
"16710","160030->420420",2
"16711","160030->420460",1
"16712","160030->420700",1
"16713","160030->420765",1
"16714","160030->420910",1
"16715","160030->421210",1
"16716","160030->421550",1
"16717","160030->421970",2
"16718","160030->430610",2
"16719","160030->431490",1
"16720","160030->431680",1
"16721","160030->431750",1
"16722","160030->510025",1
"16723","160030->510340",1
"16724","160030->510558",1
"16725","160030->510615",1
"16726","160030->510642",1
"16727","160030->510790",1
"16728","160030->520450",2
"16729","160030->520870",14
"16730","160030->521020",1
"16731","160030->521880",1
"16732","160030->530010",14
"16733","160040->140010",1
"16734","160040->150010",1
"16735","160040->150030",7
"16736","160040->150050",8
"16737","160040->150140",10
"16738","160040->150180",5
"16739","160040->150210",1
"16740","160040->150230",1
"16741","160040->150250",1
"16742","160040->150310",1
"16743","160040->150442",1
"16744","160040->150450",1
"16745","160040->150480",1
"16746","160040->150510",1
"16747","160040->150580",5
"16748","160040->150680",4
"16749","160040->150770",1
"16750","160040->160005",4
"16751","160040->160010",2
"16752","160040->160015",13
"16753","160040->160020",4
"16754","160040->160021",4
"16755","160040->160023",14
"16756","160040->160025",4
"16757","160040->160027",568
"16758","160040->160030",5998
"16759","160040->160050",7
"16760","160040->160053",274
"16761","160040->160055",1
"16762","160040->160060",5099
"16763","160040->160070",12
"16764","160040->160080",12
"16765","160040->211130",2
"16766","160040->330455",1
"16767","160040->530010",4
"16768","160050->130260",5
"16769","160050->140010",8
"16770","160050->150010",7
"16771","160050->150013",2
"16772","160050->150030",17
"16773","160050->150040",8
"16774","160050->150050",20
"16775","160050->150060",13
"16776","160050->150080",53
"16777","160050->150085",2
"16778","160050->150090",3
"16779","160050->150120",1
"16780","160050->150130",5
"16781","160050->150140",161
"16782","160050->150145",2
"16783","160050->150150",4
"16784","160050->150172",1
"16785","160050->150178",2
"16786","160050->150180",24
"16787","160050->150190",1
"16788","160050->150210",5
"16789","160050->150220",2
"16790","160050->150230",2
"16791","160050->150240",11
"16792","160050->150290",1
"16793","160050->150295",3
"16794","160050->150307",1
"16795","160050->150310",5
"16796","160050->150320",1
"16797","160050->150330",18
"16798","160050->150360",35
"16799","160050->150380",1
"16800","160050->150405",1
"16801","160050->150420",1
"16802","160050->150440",2
"16803","160050->150442",3
"16804","160050->150445",1
"16805","160050->150470",3
"16806","160050->150480",2
"16807","160050->150543",2
"16808","160050->150550",4
"16809","160050->150553",1
"16810","160050->150565",1
"16811","160050->150590",5
"16812","160050->150613",2
"16813","160050->150618",4
"16814","160050->150619",1
"16815","160050->150620",3
"16816","160050->150630",1
"16817","160050->150635",2
"16818","160050->150650",1
"16819","160050->150655",2
"16820","160050->150660",7
"16821","160050->150680",40
"16822","160050->150700",2
"16823","160050->150715",1
"16824","160050->150730",5
"16825","160050->150745",1
"16826","160050->150747",1
"16827","160050->150760",5
"16828","160050->150780",1
"16829","160050->150810",1
"16830","160050->150820",71
"16831","160050->150835",1
"16832","160050->160005",13
"16833","160050->160010",65
"16834","160050->160015",34
"16835","160050->160020",511
"16836","160050->160021",6
"16837","160050->160023",6
"16838","160050->160025",2
"16839","160050->160027",85
"16840","160050->160030",1582
"16841","160050->160040",12
"16842","160050->160053",55
"16843","160050->160055",12
"16844","160050->160060",276
"16845","160050->160070",51
"16846","160050->160080",11
"16847","160050->170210",2
"16848","160050->171610",1
"16849","160050->172100",4
"16850","160050->172210",1
"16851","160050->210005",1
"16852","160050->210060",1
"16853","160050->210120",1
"16854","160050->210160",1
"16855","160050->210280",1
"16856","160050->210290",1
"16857","160050->210315",1
"16858","160050->210317",2
"16859","160050->210320",1
"16860","160050->210325",1
"16861","160050->210360",2
"16862","160050->210405",1
"16863","160050->210465",1
"16864","160050->210467",8
"16865","160050->210480",2
"16866","160050->210500",1
"16867","160050->210530",5
"16868","160050->210535",1
"16869","160050->210540",2
"16870","160050->210542",1
"16871","160050->210565",3
"16872","160050->210592",1
"16873","160050->210637",1
"16874","160050->210675",1
"16875","160050->210740",1
"16876","160050->210770",1
"16877","160050->210870",2
"16878","160050->210945",1
"16879","160050->210955",1
"16880","160050->210980",4
"16881","160050->210990",2
"16882","160050->211000",2
"16883","160050->211110",2
"16884","160050->211120",2
"16885","160050->211125",1
"16886","160050->211130",4
"16887","160050->211176",3
"16888","160050->211220",1
"16889","160050->211223",1
"16890","160050->211245",3
"16891","160050->211250",4
"16892","160050->211285",1
"16893","160050->211290",1
"16894","160050->211300",2
"16895","160050->211400",2
"16896","160050->220540",3
"16897","160050->221100",3
"16898","160050->230120",1
"16899","160050->230440",3
"16900","160050->231290",3
"16901","160050->240810",5
"16902","160050->280030",1
"16903","160050->290620",1
"16904","160050->310620",3
"16905","160050->311100",1
"16906","160050->311860",1
"16907","160050->311940",1
"16908","160050->313440",2
"16909","160050->317020",2
"16910","160050->320240",1
"16911","160050->320305",1
"16912","160050->350950",1
"16913","160050->354340",2
"16914","160050->354850",1
"16915","160050->354940",1
"16916","160050->354980",1
"16917","160050->355030",5
"16918","160050->410420",1
"16919","160050->410690",1
"16920","160050->411840",1
"16921","160050->412710",1
"16922","160050->430300",1
"16923","160050->500270",1
"16924","160050->500790",1
"16925","160050->510340",2
"16926","160050->510410",1
"16927","160050->510792",1
"16928","160050->520110",1
"16929","160050->520870",3
"16930","160050->521800",4
"16931","160050->530010",5
"16932","160053->110015",1
"16933","160053->110030",1
"16934","160053->130260",1
"16935","160053->150030",5
"16936","160053->150050",10
"16937","160053->150080",3
"16938","160053->150085",2
"16939","160053->150140",9
"16940","160053->150150",1
"16941","160053->150180",7
"16942","160053->150190",1
"16943","160053->150230",1
"16944","160053->150307",2
"16945","160053->150310",4
"16946","160053->150360",3
"16947","160053->150442",2
"16948","160053->150445",1
"16949","160053->150460",2
"16950","160053->150480",1
"16951","160053->150543",1
"16952","160053->150553",1
"16953","160053->150580",8
"16954","160053->150618",1
"16955","160053->150660",1
"16956","160053->150680",5
"16957","160053->150700",1
"16958","160053->150815",4
"16959","160053->160005",153
"16960","160053->160010",24
"16961","160053->160015",1451
"16962","160053->160020",22
"16963","160053->160021",21
"16964","160053->160023",81
"16965","160053->160025",4
"16966","160053->160027",39
"16967","160053->160030",4845
"16968","160053->160040",87
"16969","160053->160050",30
"16970","160053->160055",5
"16971","160053->160060",4026
"16972","160053->160070",82
"16973","160053->160080",3
"16974","160053->170210",1
"16975","160053->210005",1
"16976","160053->210170",1
"16977","160053->210177",1
"16978","160053->210300",1
"16979","160053->210450",2
"16980","160053->210530",1
"16981","160053->210820",3
"16982","160053->210990",1
"16983","160053->211120",1
"16984","160053->211230",1
"16985","160053->211400",3
"16986","160053->220770",1
"16987","160053->230470",1
"16988","160053->231290",1
"16989","160053->240800",1
"16990","160053->310620",2
"16991","160053->314560",1
"16992","160053->317020",1
"16993","160053->330455",3
"16994","160053->350950",1
"16995","160053->351620",1
"16996","160053->353800",1
"16997","160053->355030",1
"16998","160053->510525",2
"16999","160053->510790",1
"17000","160053->530010",2
"17001","160055->160010",24
"17002","160055->160020",2
"17003","160055->160023",1
"17004","160055->160030",51
"17005","160055->160053",8
"17006","160055->160060",8
"17007","160055->160070",181
"17008","160060->130190",1
"17009","160060->130210",1
"17010","160060->130260",3
"17011","160060->130340",1
"17012","160060->130353",1
"17013","160060->140010",2
"17014","160060->150030",7
"17015","160060->150050",14
"17016","160060->150080",10
"17017","160060->150110",1
"17018","160060->150130",1
"17019","160060->150140",38
"17020","160060->150170",1
"17021","160060->150180",30
"17022","160060->150230",2
"17023","160060->150310",26
"17024","160060->150360",3
"17025","160060->150450",8
"17026","160060->150480",4
"17027","160060->150520",2
"17028","160060->150580",1
"17029","160060->150590",1
"17030","160060->150680",15
"17031","160060->150700",1
"17032","160060->150715",1
"17033","160060->150805",1
"17034","160060->150815",2
"17035","160060->150820",2
"17036","160060->150835",3
"17037","160060->160005",175
"17038","160060->160010",5
"17039","160060->160015",69
"17040","160060->160020",24
"17041","160060->160021",5
"17042","160060->160023",12
"17043","160060->160025",7
"17044","160060->160027",19
"17045","160060->160030",4378
"17046","160060->160040",1338
"17047","160060->160050",13
"17048","160060->160053",89
"17049","160060->160055",1
"17050","160060->160070",7
"17051","160060->160080",7
"17052","160060->210177",1
"17053","160060->210197",1
"17054","160060->210317",1
"17055","160060->210825",1
"17056","160060->211230",1
"17057","160060->221100",1
"17058","160060->231410",1
"17059","160060->260990",1
"17060","160060->290850",1
"17061","160060->313300",1
"17062","160060->313670",1
"17063","160060->354340",1
"17064","160060->411520",1
"17065","160060->521800",1
"17066","160070->130260",1
"17067","160070->150030",2
"17068","160070->150050",1
"17069","160070->150080",1
"17070","160070->150140",3
"17071","160070->150178",1
"17072","160070->150307",1
"17073","160070->150420",1
"17074","160070->150480",2
"17075","160070->150495",1
"17076","160070->150510",1
"17077","160070->150580",1
"17078","160070->150600",1
"17079","160070->150680",1
"17080","160070->150810",1
"17081","160070->160005",12
"17082","160070->160010",27
"17083","160070->160015",9
"17084","160070->160020",32
"17085","160070->160021",58
"17086","160070->160023",704
"17087","160070->160025",4
"17088","160070->160027",3
"17089","160070->160030",2036
"17090","160070->160040",7
"17091","160070->160050",18
"17092","160070->160053",138
"17093","160070->160055",6
"17094","160070->160060",86
"17095","160070->160080",1
"17096","160070->210530",1
"17097","160070->210860",1
"17098","160070->210880",1
"17099","160070->211230",1
"17100","160070->310620",1
"17101","160070->315170",1
"17102","160070->320520",1
"17103","160080->150050",20
"17104","160080->150170",1
"17105","160080->150180",1
"17106","160080->150210",1
"17107","160080->150310",3
"17108","160080->150680",1
"17109","160080->160005",1
"17110","160080->160010",1
"17111","160080->160027",272
"17112","160080->160030",29
"17113","160080->160040",4
"17114","160080->160053",1
"17115","160080->160060",28
"17116","160080->160070",1
"17117","170000->354140",1
"17118","170000->355030",1
"17119","170000->520140",1
"17120","170000->520870",2
"17121","170025->171610",6
"17122","170030->210405",4
"17123","170035->150060",1
"17124","170035->150390",1
"17125","170040->172100",1
"17126","170070->521410",1
"17127","170100->150745",2
"17128","170100->170210",2
"17129","170130->110020",4
"17130","170130->170210",3
"17131","170130->170215",1
"17132","170190->170930",1
"17133","170190->171320",6
"17134","170190->171610",2
"17135","170190->172100",1
"17136","170190->317020",1
"17137","170200->510335",1
"17138","170210->150270",1
"17139","170210->150445",1
"17140","170210->171720",1
"17141","170210->520140",1
"17142","170210->520870",1
"17143","170215->170210",2
"17144","170215->172210",1
"17145","170215->210280",1
"17146","170220->150420",1
"17147","170220->150549",7
"17148","170220->170210",2
"17149","170220->170255",4
"17150","170220->172120",1
"17151","170220->210405",1
"17152","170220->210530",6
"17153","170220->317020",1
"17154","170230->170210",1
"17155","170230->170550",1
"17156","170255->210530",1
"17157","170270->150060",1
"17158","170290->170255",6
"17159","170290->210530",1
"17160","170300->170210",3
"17161","170300->170255",1
"17162","170307->431130",1
"17163","170330->171650",2
"17164","170388->210280",1
"17165","170389->170255",1
"17166","170390->150670",1
"17167","170390->170190",1
"17168","170390->171190",1
"17169","170390->171250",1
"17170","170390->171610",15
"17171","170390->172100",7
"17172","170390->210140",1
"17173","170390->230960",1
"17174","170390->315180",3
"17175","170390->500295",1
"17176","170390->521020",1
"17177","170410->171650",3
"17178","170460->171610",3
"17179","170560->170240",1
"17180","170600->150270",3
"17181","170600->171820",1
"17182","170600->172100",1
"17183","170650->171855",2
"17184","170710->171610",3
"17185","170720->171610",3
"17186","170730->172100",1
"17187","170740->210255",1
"17188","170740->211153",2
"17189","170770->170210",3
"17190","170820->170950",4
"17191","170820->313670",1
"17192","170930->170210",1
"17193","170950->150140",2
"17194","170950->170210",2
"17195","170950->210990",1
"17196","170950->211210",1
"17197","170950->317020",2
"17198","171050->170930",1
"17199","171070->170255",1
"17200","171070->210280",1
"17201","171070->210530",4
"17202","171150->171660",1
"17203","171180->150270",2
"17204","171190->171750",1
"17205","171190->510777",2
"17206","171190->510785",2
"17207","171190->520870",1
"17208","171200->171320",1
"17209","171200->172100",9
"17210","171250->150370",1
"17211","171250->170210",1
"17212","171250->171610",9
"17213","171250->172100",9
"17214","171250->520870",3
"17215","171270->350950",1
"17216","171280->210255",1
"17217","171280->210455",2
"17218","171320->172100",2
"17219","171320->314790",1
"17220","171330->170950",1
"17221","171330->171610",1
"17222","171330->172100",1
"17223","171330->354560",1
"17224","171420->150658",1
"17225","171420->171820",1
"17226","171488->170210",2
"17227","171525->150815",1
"17228","171570->170550",1
"17229","171620->171820",1
"17230","171620->520870",1
"17231","171650->172100",1
"17232","171660->316720",2
"17233","171665->170930",1
"17234","171700->330300",1
"17235","171720->150745",6
"17236","171720->170210",20
"17237","171720->171855",1
"17238","171720->172210",3
"17239","171750->170610",1
"17240","171750->171250",1
"17241","171750->171610",2
"17242","171750->220680",1
"17243","171780->172093",1
"17244","171800->170700",1
"17245","171800->172100",1
"17246","171820->171610",2
"17247","171830->170255",1
"17248","171830->210530",2
"17249","171830->520870",1
"17250","171845->171320",1
"17251","171845->171610",2
"17252","171855->350750",2
"17253","171870->171320",1
"17254","171880->170255",1
"17255","171884->170200",1
"17256","171884->172100",1
"17257","171886->170210",4
"17258","171886->170950",1
"17259","171888->171750",1
"17260","171889->170610",3
"17261","171889->170950",8
"17262","171889->171610",1
"17263","171889->172100",1
"17264","171900->210530",1
"17265","172010->172120",1
"17266","172015->130250",1
"17267","172020->150060",1
"17268","172020->210530",4
"17269","172020->310620",2
"17270","172025->521308",1
"17271","172030->150618",1
"17272","172030->170255",2
"17273","172030->170380",4
"17274","172030->210530",1
"17275","172049->172100",1
"17276","172080->110030",1
"17277","172080->210207",1
"17278","172090->150050",1
"17279","172093->170700",6
"17280","172093->211130",1
"17281","172100->110020",2
"17282","172100->150060",1
"17283","172100->313130",1
"17284","172100->313420",1
"17285","172100->330030",1
"17286","172100->330455",4
"17287","172100->350880",1
"17288","172100->350950",1
"17289","172100->351870",1
"17290","172100->410830",1
"17291","172100->420820",1
"17292","172100->421250",1
"17293","172100->421870",1
"17294","172100->510675",1
"17295","172100->520870",1
"17296","172100->530010",2
"17297","172110->171320",5
"17298","172120->150157",1
"17299","172120->150815",1
"17300","172120->520870",1
"17301","172120->530010",1
"17302","172125->320490",1
"17303","172130->170930",1
"17304","172208->170210",6
"17305","172210->150810",1
"17306","172210->170210",13
"17307","172210->210955",2
"17308","210000->230440",3
"17309","210000->353390",1
"17310","210000->354340",2
"17311","210000->520870",2
"17312","210005->130353",1
"17313","210005->140010",1
"17314","210005->150405",1
"17315","210005->150550",1
"17316","210005->150618",1
"17317","210005->150720",1
"17318","210005->210055",2
"17319","210005->210232",1
"17320","210005->210360",1
"17321","210005->210530",1
"17322","210005->210850",3
"17323","210005->211000",2
"17324","210005->211130",1
"17325","210005->211150",1
"17326","210005->211227",3
"17327","210005->211280",1
"17328","210005->211290",1
"17329","210005->221100",1
"17330","210005->320490",2
"17331","210005->510525",1
"17332","210015->130260",2
"17333","210015->160030",1
"17334","210015->510330",1
"17335","210020->110011",1
"17336","210020->150140",2
"17337","210020->210100",1
"17338","210020->210190",26
"17339","210020->210467",1
"17340","210020->210490",3
"17341","210020->210675",1
"17342","210020->210750",4
"17343","210020->210805",1
"17344","210020->210840",1
"17345","210020->210860",4
"17346","210020->210945",6
"17347","210020->211050",1
"17348","210020->211120",15
"17349","210020->211130",170
"17350","210020->211250",5
"17351","210020->220420",1
"17352","210020->330455",1
"17353","210020->530010",1
"17354","210030->210300",1
"17355","210030->330455",1
"17356","210040->110011",2
"17357","210040->130260",1
"17358","210040->150495",1
"17359","210040->160030",1
"17360","210040->210095",1
"17361","210040->210120",1
"17362","210040->210360",1
"17363","210040->210740",1
"17364","210040->210750",1
"17365","210040->211130",2
"17366","210040->221100",1
"17367","210043->140010",1
"17368","210043->160015",1
"17369","210043->210120",7
"17370","210043->210255",2
"17371","210043->210300",1
"17372","210043->210360",1
"17373","210043->210820",1
"17374","210043->210845",1
"17375","210043->210990",1
"17376","210043->211130",2
"17377","210043->211150",8
"17378","210047->210177",1
"17379","210047->210200",1
"17380","210047->210232",8
"17381","210047->210255",1
"17382","210047->210740",2
"17383","210047->210850",3
"17384","210047->210990",4
"17385","210047->211000",10
"17386","210047->211130",2
"17387","210047->211172",1
"17388","210047->211227",7
"17389","210047->211230",1
"17390","210055->110011",1
"17391","210055->130260",2
"17392","210055->150060",1
"17393","210055->150140",2
"17394","210055->150655",1
"17395","210055->150795",1
"17396","210055->210197",2
"17397","210055->210200",1
"17398","210055->210260",128
"17399","210055->210290",13
"17400","210055->210312",1
"17401","210055->210317",3
"17402","210055->210430",49
"17403","210055->210467",20
"17404","210055->210530",1
"17405","210055->210540",2
"17406","210055->210565",44
"17407","210055->210632",75
"17408","210055->210637",3
"17409","210055->210690",7
"17410","210055->210810",1
"17411","210055->210820",2
"17412","210055->211003",9
"17413","210055->211120",1
"17414","210055->211130",6
"17415","210055->211300",1
"17416","210055->420200",1
"17417","210060->140010",1
"17418","210060->150553",1
"17419","210060->210005",5
"17420","210060->210095",9
"17421","210060->210203",1
"17422","210060->210232",1
"17423","210060->210235",5
"17424","210060->210375",1
"17425","210060->210530",20
"17426","210060->210550",3
"17427","210060->211000",1
"17428","210060->211176",15
"17429","210070->211130",1
"17430","210080->210100",1
"17431","210080->210300",1
"17432","210083->110018",1
"17433","210083->110025",1
"17434","210083->110160",1
"17435","210083->210130",3
"17436","210083->210260",1
"17437","210083->210945",1
"17438","210083->211130",2
"17439","210083->211240",2
"17440","210087->140010",1
"17441","210087->210632",1
"17442","210087->210735",12
"17443","210087->210990",3
"17444","210087->211003",2
"17445","210087->211130",2
"17446","210087->211400",46
"17447","210095->140023",1
"17448","210095->170255",2
"17449","210095->171610",1
"17450","210095->210060",64
"17451","210095->210160",1
"17452","210095->210232",1
"17453","210095->210480",30
"17454","210095->210530",1
"17455","210095->210535",6
"17456","210095->210570",1
"17457","210095->210663",2
"17458","210095->210850",1
"17459","210095->211000",1
"17460","210095->211130",1
"17461","210095->350950",1
"17462","210095->520870",1
"17463","210095->521380",1
"17464","210100->150660",1
"17465","210100->210540",1
"17466","210100->210675",17
"17467","210100->211130",3
"17468","210100->211150",5
"17469","210100->211290",2
"17470","210110->210510",5
"17471","210110->210750",1
"17472","210110->210920",1
"17473","210110->210960",6
"17474","210110->211120",7
"17475","210110->211130",6
"17476","210120->130185",1
"17477","210120->140010",1
"17478","210120->150130",1
"17479","210120->150275",1
"17480","210120->150550",1
"17481","210120->150553",1
"17482","210120->150660",1
"17483","210120->160030",1
"17484","210120->210043",1
"17485","210120->210207",1
"17486","210120->210590",1
"17487","210120->210632",1
"17488","210120->211003",1
"17489","210120->211120",1
"17490","210120->211130",4
"17491","210120->211140",3
"17492","210120->211150",20
"17493","210120->221100",1
"17494","210120->231230",1
"17495","210120->250750",1
"17496","210120->522170",1
"17497","210125->211130",3
"17498","210130->150330",1
"17499","210130->210750",1
"17500","210130->211240",5
"17501","210135->211120",1
"17502","210135->211130",1
"17503","210140->130330",1
"17504","210140->150370",1
"17505","210140->160030",1
"17506","210140->170210",1
"17507","210140->210350",1
"17508","210140->211130",1
"17509","210140->221100",1
"17510","210140->430470",1
"17511","210160->140010",1
"17512","210160->210120",1
"17513","210160->210355",1
"17514","210160->210530",1
"17515","210160->210750",1
"17516","210160->210945",1
"17517","210160->211130",3
"17518","210160->211167",3
"17519","210160->354340",1
"17520","210160->520547",1
"17521","210160->520870",1
"17522","210170->150080",1
"17523","210170->150812",1
"17524","210170->210945",1
"17525","210170->211130",4
"17526","210170->310620",1
"17527","210170->330455",1
"17528","210177->130260",1
"17529","210177->160030",1
"17530","210177->160050",1
"17531","210177->210232",1
"17532","210177->210850",1
"17533","210177->210990",5
"17534","210177->211130",1
"17535","210177->211150",1
"17536","210180->211110",1
"17537","210180->221100",3
"17538","210180->221120",2
"17539","210190->210020",1
"17540","210190->210840",1
"17541","210190->210860",1
"17542","210190->210945",1
"17543","210190->211130",12
"17544","210193->210820",1
"17545","210193->211223",1
"17546","210197->150010",4
"17547","210197->150080",8
"17548","210197->150095",5
"17549","210197->150130",2
"17550","210197->150140",15
"17551","210197->150150",1
"17552","210197->150195",50
"17553","210197->150220",1
"17554","210197->150230",1
"17555","210197->150240",1
"17556","210197->150275",1
"17557","210197->150350",3
"17558","210197->150405",3
"17559","210197->150540",1
"17560","210197->150620",1
"17561","210197->150655",3
"17562","210197->150658",1
"17563","210197->150660",5
"17564","210197->150760",5
"17565","210197->150830",7
"17566","210197->210005",1
"17567","210197->210055",7
"17568","210197->210070",1
"17569","210197->210160",2
"17570","210197->210203",2
"17571","210197->210290",9
"17572","210197->210317",275
"17573","210197->210325",1
"17574","210197->210430",1
"17575","210197->210462",1
"17576","210197->210465",1
"17577","210197->210467",29
"17578","210197->210560",2
"17579","210197->210565",98
"17580","210197->210632",7
"17581","210197->210637",3
"17582","210197->210690",2
"17583","210197->210735",1
"17584","210197->210820",4
"17585","210197->210825",1
"17586","210197->210990",1
"17587","210197->211003",7
"17588","210197->211070",2
"17589","210197->211102",1
"17590","210197->211130",3
"17591","210197->211163",1
